reference image,compress image,ref img shape,ref image size,cps stream size,compress ratio,psnr,ssim
kodim01.png,kodim01-b2018-leaky_relu-128-1.png,"(512, 768, 3)",1152,7,164.57142857142858,23.90309676371682,0.7463499
kodim01.png,kodim01-b2018-leaky_relu-128-2.png,"(512, 768, 3)",1152,20,57.6,26.706905987390243,0.859424
kodim01.png,kodim01-b2018-leaky_relu-128-3.png,"(512, 768, 3)",1152,51,22.58823529411765,30.278279903723337,0.9389041
kodim01.png,kodim01-b2018-leaky_relu-128-4.png,"(512, 768, 3)",1152,81,14.222222222222221,31.82558595521658,0.9578536
kodim02.png,kodim02-b2018-leaky_relu-128-1.png,"(512, 768, 3)",1152,4,288.0,28.01171398060843,0.9707868
kodim02.png,kodim02-b2018-leaky_relu-128-2.png,"(512, 768, 3)",1152,10,115.2,30.54724905170216,0.9839934
kodim02.png,kodim02-b2018-leaky_relu-128-3.png,"(512, 768, 3)",1152,26,44.30769230769231,33.578052912129344,0.9921451
kodim02.png,kodim02-b2018-leaky_relu-128-4.png,"(512, 768, 3)",1152,50,23.04,35.61501163858046,0.9950285
kodim03.png,kodim03-b2018-leaky_relu-128-1.png,"(512, 768, 3)",1152,4,288.0,29.21820262830044,0.9209867
kodim03.png,kodim03-b2018-leaky_relu-128-2.png,"(512, 768, 3)",1152,9,128.0,31.874067969776263,0.95741165
kodim03.png,kodim03-b2018-leaky_relu-128-3.png,"(512, 768, 3)",1152,22,52.36363636363637,35.354394824171266,0.97896576
kodim03.png,kodim03-b2018-leaky_relu-128-4.png,"(512, 768, 3)",1152,40,28.8,37.48681917020507,0.98681843
kodim04.png,kodim04-b2018-leaky_relu-128-1.png,"(768, 512, 3)",1152,4,288.0,28.067758077122352,0.9429369
kodim04.png,kodim04-b2018-leaky_relu-128-2.png,"(768, 512, 3)",1152,11,104.72727272727273,30.716239997296725,0.9666503
kodim04.png,kodim04-b2018-leaky_relu-128-3.png,"(768, 512, 3)",1152,27,42.666666666666664,33.8467252558603,0.9819453
kodim04.png,kodim04-b2018-leaky_relu-128-4.png,"(768, 512, 3)",1152,50,23.04,35.8073641475896,0.98887795
kodim05.png,kodim05-b2018-leaky_relu-128-1.png,"(512, 768, 3)",1152,8,144.0,22.861358624769707,0.7374456
kodim05.png,kodim05-b2018-leaky_relu-128-2.png,"(512, 768, 3)",1152,23,50.08695652173913,25.93937465280809,0.8675875
kodim05.png,kodim05-b2018-leaky_relu-128-3.png,"(512, 768, 3)",1152,55,20.945454545454545,29.930007875870004,0.94529605
kodim05.png,kodim05-b2018-leaky_relu-128-4.png,"(512, 768, 3)",1152,85,13.552941176470588,31.467428912224268,0.9652746
kodim06.png,kodim06-b2018-leaky_relu-128-1.png,"(512, 768, 3)",1152,5,230.4,24.743402230983463,0.80577725
kodim06.png,kodim06-b2018-leaky_relu-128-2.png,"(512, 768, 3)",1152,15,76.8,27.395851144278485,0.88338536
kodim06.png,kodim06-b2018-leaky_relu-128-3.png,"(512, 768, 3)",1152,39,29.53846153846154,31.02465146780776,0.9478482
kodim06.png,kodim06-b2018-leaky_relu-128-4.png,"(512, 768, 3)",1152,65,17.723076923076924,32.61020808091505,0.9668879
kodim07.png,kodim07-b2018-leaky_relu-128-1.png,"(512, 768, 3)",1152,5,230.4,27.650359800788067,0.9030902
